spot_id,payment_id,payment_app,name,address,street_side,neighborhood,btd_district,municipality,type,ownership,lat,lon,pricing_summary,space_count,capacity,permit_zone,snow_emergency_tow,accessible,accessible_spaces,accessible_type,ev_charging,ev_charger_count,ev_network,citation_rate_per_space_month,source,source_date,last_updated,data_completeness
meter_obj_4562,,ParkBoston,EVANS WY,FENW EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338193,-71.098631,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4563,,ParkBoston,EVANS WY,FENW EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337962,-71.098778,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4564,,ParkBoston,EVANS WY,FENW EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337889,-71.098828,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4565,,ParkBoston,EVANS WY,FENW EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337791,-71.098892,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4566,,ParkBoston,EVANS WY,FENW EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337694,-71.098953,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4567,,ParkBoston,EVANS WY,FENW EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337604,-71.099009,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4568,,ParkBoston,EVANS WY,FENW EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337504,-71.09907,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4569,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337448,-71.098929,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,631,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4570,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337505,-71.098893,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4571,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337562,-71.098857,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4572,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337619,-71.098821,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4573,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337677,-71.098786,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4574,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337734,-71.09875,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4575,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337791,-71.098714,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4576,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337848,-71.098678,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4577,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337905,-71.098642,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4578,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337962,-71.098606,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4579,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338019,-71.09857,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4580,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338077,-71.098535,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4581,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338134,-71.098499,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4582,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338191,-71.098463,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4583,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338248,-71.098427,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4584,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338305,-71.098391,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4585,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338362,-71.098355,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4586,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338419,-71.098319,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4587,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338477,-71.098284,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4588,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338534,-71.098248,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4589,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338591,-71.098212,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4590,,ParkBoston,EVANS WY,TETL EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338648,-71.098176,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4591,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338367,-71.097457,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4592,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338323,-71.097496,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4593,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338279,-71.097534,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4594,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338235,-71.097573,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4595,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338191,-71.097612,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4596,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338147,-71.09765,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4597,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338102,-71.097689,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4598,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338058,-71.097728,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4599,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338014,-71.097766,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4600,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.33797,-71.097805,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4601,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337926,-71.097844,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4602,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337882,-71.097883,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4603,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337838,-71.097921,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4604,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337794,-71.09796,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4605,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.33775,-71.097999,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4606,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337706,-71.098037,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4607,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337662,-71.098076,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4608,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337617,-71.098115,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4609,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337573,-71.098153,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4610,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337529,-71.098192,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4611,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337485,-71.098231,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4612,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337441,-71.098269,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4613,,ParkBoston,EVANS WY,LOUI EVANS WY,W,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337397,-71.098308,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4614,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337349,-71.098167,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4615,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337406,-71.098119,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4616,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337463,-71.098071,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4617,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.33752,-71.098023,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4618,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337577,-71.097975,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4619,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337633,-71.097926,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4620,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.33769,-71.097878,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4621,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337747,-71.09783,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4622,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337804,-71.097782,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4623,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337861,-71.097734,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4624,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337918,-71.097686,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4625,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.337975,-71.097638,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4626,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338032,-71.09759,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4627,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338088,-71.097541,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,636,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4628,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338145,-71.097493,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4629,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338202,-71.097445,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4630,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338259,-71.097397,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4631,,ParkBoston,EVANS WY,HUNT EVANS WY,E,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338316,-71.097349,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4632,,ParkBoston,MUSEUM RD,FENW MUSEUM RD,S,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338952,-71.096738,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4633,,ParkBoston,MUSEUM RD,FENW MUSEUM RD,S,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338922,-71.096668,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4634,,ParkBoston,MUSEUM RD,FENW MUSEUM RD,S,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338892,-71.096597,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
meter_obj_4635,,ParkBoston,MUSEUM RD,FENW MUSEUM RD,S,Roxbury,DISTRICT 0,Boston,on_street_meter,public,42.338862,-71.096527,Mon-Sat 08:00-18:00 $0.25/hr (4h max); Sun free; Mon-Sat 00:00-08:00 free; Mon-Sat 18:00-24:00 free,1,,,False,False,0,,False,,,,analyze_boston,2026-06-14,2026-06-14,partial
