spot_id,payment_id,payment_app,name,address,street_side,neighborhood,municipality,type,ownership,lat,lon,pricing_summary,space_count,capacity,permit_zone,snow_emergency_tow,accessible,accessible_spaces,accessible_type,ev_charging,ev_charger_count,ev_network,source,source_date,last_updated,data_completeness
cambridge_meter_ROG-0076,2477,PayByPhone,ROG-0076,,unknown,Cambridge,Cambridge,on_street_meter,public,42.3662105735974,-71.08080112111485,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_ROG-0074,2477,PayByPhone,ROG-0074,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36620109823886,-71.08072643633604,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_ROG-0068,2477,PayByPhone,ROG-0068,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36617262984588,-71.08050294440555,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_ROG-0070,2477,PayByPhone,ROG-0070,,unknown,Cambridge,Cambridge,on_street_meter,public,42.3661823318377,-71.08057859734132,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_ROG-0072,2477,PayByPhone,ROG-0072,,unknown,Cambridge,Cambridge,on_street_meter,public,42.366191669502044,-71.0806518983597,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_LINS-0016,2476,PayByPhone,LINS-0016,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36461075437823,-71.07920007973505,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_LINS-0018,2476,PayByPhone,LINS-0018,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36462055057192,-71.07927536735573,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_LINS-0020,2476,PayByPhone,LINS-0020,,unknown,Cambridge,Cambridge,on_street_meter,public,42.364630541042885,-71.07935342521165,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_LINS-0030,2476,PayByPhone,LINS-0030,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36466085787341,-71.07959355129351,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_LINS-0032,2476,PayByPhone,LINS-0032,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36467039570806,-71.07966809190678,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_LINS-0034,2476,PayByPhone,LINS-0034,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36467982005657,-71.07974247210339,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_SEC-0190,2476,PayByPhone,SEC-0190,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36590204965875,-71.07969157301325,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_SEC-0192,2476,PayByPhone,SEC-0192,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36584728060294,-71.07970437009747,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_SEC-0194,2476,PayByPhone,SEC-0194,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36579920326984,-71.07971633082536,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_SEC-0196,2476,PayByPhone,SEC-0196,,unknown,Cambridge,Cambridge,on_street_meter,public,42.365743360284355,-71.07972789168862,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_SEC-0198,2476,PayByPhone,SEC-0198,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36569050270691,-71.07973962511392,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_SEC-0200,2476,PayByPhone,SEC-0200,,unknown,Cambridge,Cambridge,on_street_meter,public,42.365635533991906,-71.07975185358944,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_SEC-0202,2476,PayByPhone,SEC-0202,,unknown,Cambridge,Cambridge,on_street_meter,public,42.36558303840483,-71.0797635253654,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0677,2534,PayByPhone,MTA-0677,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37499252744756,-71.14899339229953,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0679,2534,PayByPhone,MTA-0679,,unknown,Cambridge,Cambridge,on_street_meter,public,42.374985781440294,-71.1490677442485,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0681,2534,PayByPhone,MTA-0681,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37497857280554,-71.14914230992902,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0683,2534,PayByPhone,MTA-0683,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37497159823958,-71.14921429340428,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0685,2534,PayByPhone,MTA-0685,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37493556412428,-71.14941405618978,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0687,2534,PayByPhone,MTA-0687,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37491414061735,-71.14948151949487,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0689,2534,PayByPhone,MTA-0689,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37489323709577,-71.14954713245196,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0691,2534,PayByPhone,MTA-0691,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37487290401378,-71.1496119192244,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0320,2535,PayByPhone,MTA-0320,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37490237703738,-71.13447481832675,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0322,2535,PayByPhone,MTA-0322,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37490716148441,-71.13455233206496,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0324,2535,PayByPhone,MTA-0324,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37491186492872,-71.13463060102713,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0306,2535,PayByPhone,MTA-0306,,unknown,Cambridge,Cambridge,on_street_meter,public,42.374829457323514,-71.13332382797341,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0172,2532,PayByPhone,CON-0172,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38188071797025,-71.13017441729649,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0174,2532,PayByPhone,CON-0174,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38191475483743,-71.13023017084967,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0176,2532,PayByPhone,CON-0176,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38194879260093,-71.13028578496612,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0178,2532,PayByPhone,CON-0178,,unknown,Agassiz,Cambridge,on_street_meter,public,42.381983688817,-71.1303425516987,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0180,2532,PayByPhone,CON-0180,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38201871830681,-71.1303995987798,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0182,2532,PayByPhone,CON-0182,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38205449988792,-71.13045789742185,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0184,2532,PayByPhone,CON-0184,,unknown,Agassiz,Cambridge,on_street_meter,public,42.382090398448014,-71.13051679643868,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0186,2532,PayByPhone,CON-0186,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38212567816608,-71.13057568850076,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_CON-0190,2532,PayByPhone,CON-0190,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38220585025519,-71.13070803885424,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_HURO-0169,2513,PayByPhone,HURO-0169,,unknown,Agassiz,Cambridge,on_street_meter,public,42.382162221885025,-71.13148276025979,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_HURO-0167,2513,PayByPhone,HURO-0167,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38220214238396,-71.13143200455339,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_HURO-0165,2513,PayByPhone,HURO-0165,,unknown,Agassiz,Cambridge,on_street_meter,public,42.38224210751332,-71.13138116107976,Mon-Sat 08:00-18:00 $1.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0171,6800,PayByPhone,MTA-0171,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374471431469345,-71.12623082069936,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0169,6800,PayByPhone,MTA-0169,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374454140966705,-71.12598631720046,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0161,6800,PayByPhone,MTA-0161,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374233723498506,-71.12516171809978,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0163,6800,PayByPhone,MTA-0163,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37425555596485,-71.12520991709559,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0159,6800,PayByPhone,MTA-0159,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374182663376175,-71.12500885504748,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0146,6800,PayByPhone,MTA-0146,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.3741340324485,-71.12517978768037,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0148,6800,PayByPhone,MTA-0148,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.374156818585185,-71.12524270836684,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0150,6800,PayByPhone,MTA-0150,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37418153029293,-71.12531109190388,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0152,6800,PayByPhone,MTA-0152,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37420841737666,-71.12538502008148,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0155,6800,PayByPhone,MTA-0155,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37389030849272,-71.12421129054208,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0140,6800,PayByPhone,MTA-0140,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37389716243303,-71.12453123923237,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0138,6800,PayByPhone,MTA-0138,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373794603796526,-71.12425396596373,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0116,6800,PayByPhone,MTA-0116,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373597714116855,-71.12371650225444,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0118,6800,PayByPhone,MTA-0118,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37362087927712,-71.12378074913912,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0120,6800,PayByPhone,MTA-0120,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37364531718098,-71.12384742292943,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0122,6800,PayByPhone,MTA-0122,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373672689268595,-71.12392216046388,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0124,6800,PayByPhone,MTA-0124,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37369982113252,-71.1239959319623,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0153,6800,PayByPhone,MTA-0153,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37379592721579,-71.12395335814503,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0151,6800,PayByPhone,MTA-0151,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373707644072084,-71.12372683587692,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0147,6800,PayByPhone,MTA-0147,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37361879260112,-71.12347279624275,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0149,6800,PayByPhone,MTA-0149,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373642315408766,-71.12353701988278,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0106,6820,PayByPhone,MTA-0106,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37338626735349,-71.12314412135574,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0108,6820,PayByPhone,MTA-0108,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373409084799334,-71.12320604811524,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0110,6820,PayByPhone,MTA-0110,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37343258173983,-71.12326971139414,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0112,6820,PayByPhone,MTA-0112,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37345672025114,-71.1233349483561,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0114,6820,PayByPhone,MTA-0114,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37348032669595,-71.12339881623905,Mon-Sat 08:00-20:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0143,6830,PayByPhone,MTA-0143,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.373324954712984,-71.12267248956132,Mon-Sat 08:00-18:00 $2.00/hr (30 minute max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0139,6830,PayByPhone,MTA-0139,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37327602653174,-71.12253903012473,Mon-Sat 08:00-18:00 $2.00/hr (30 minute max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0141,6830,PayByPhone,MTA-0141,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37330042878955,-71.12260596118368,Mon-Sat 08:00-18:00 $2.00/hr (30 minute max),1,,,False,True,1,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0065,6880,PayByPhone,MTA-0065,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.371511479024946,-71.1171969724498,Mon-Sat 08:00-20:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0067,6880,PayByPhone,MTA-0067,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37153890145417,-71.11727269607994,Mon-Sat 08:00-20:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0069,6880,PayByPhone,MTA-0069,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37156158710655,-71.1173361171125,Mon-Sat 08:00-20:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0071,6880,PayByPhone,MTA-0071,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.37158494773142,-71.1174008684305,Mon-Sat 08:00-20:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0073,6880,PayByPhone,MTA-0073,,unknown,Harvard Square,Cambridge,on_street_meter,public,42.371608900507844,-71.11746695539536,Mon-Sat 08:00-20:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0059,6930,PayByPhone,MTA-0059,,unknown,Cambridge,Cambridge,on_street_meter,public,42.3713553074695,-71.11675429831371,Mon-Sat 08:00-18:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0061,6930,PayByPhone,MTA-0061,,unknown,Cambridge,Cambridge,on_street_meter,public,42.3713815480603,-71.11682823529671,Mon-Sat 08:00-18:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0063,6930,PayByPhone,MTA-0063,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37140487325823,-71.11689462168792,Mon-Sat 08:00-18:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0051,6930,PayByPhone,MTA-0051,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37119593911899,-71.11630716680438,Mon-Sat 08:00-18:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0053,6930,PayByPhone,MTA-0053,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371222389901085,-71.11638001901336,Mon-Sat 08:00-18:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0055,6930,PayByPhone,MTA-0055,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37125097864908,-71.11645967052024,Mon-Sat 08:00-18:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0057,6930,PayByPhone,MTA-0057,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37127628273048,-71.11653187571247,Mon-Sat 08:00-18:00 $2.00/hr (1 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0037,6770,PayByPhone,MTA-0037,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37098075721637,-71.11570664724562,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0039,6770,PayByPhone,MTA-0039,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37100139297114,-71.1157658319759,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0041,6770,PayByPhone,MTA-0041,,unknown,Cambridge,Cambridge,on_street_meter,public,42.371021727496576,-71.1158312886918,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0043,6770,PayByPhone,MTA-0043,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37104642217698,-71.11589533246338,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0045,6770,PayByPhone,MTA-0045,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37106980660074,-71.11596254952207,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0035,6770,PayByPhone,MTA-0035,,unknown,Cambridge,Cambridge,on_street_meter,public,42.370880707994836,-71.11542376720413,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0033,6770,PayByPhone,MTA-0033,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37085654330035,-71.11535584731351,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0031,6770,PayByPhone,MTA-0031,,unknown,Cambridge,Cambridge,on_street_meter,public,42.370831230067516,-71.11528440961233,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0027,6770,PayByPhone,MTA-0027,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37071681486956,-71.11496503539777,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0029,6770,PayByPhone,MTA-0029,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37074080142183,-71.11503182507259,Mon-Sat 08:00-20:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0017,6770,PayByPhone,MTA-0017,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37050286130882,-71.1143581886891,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
cambridge_meter_MTA-0019,6770,PayByPhone,MTA-0019,,unknown,Cambridge,Cambridge,on_street_meter,public,42.37052732560884,-71.1144271046993,Mon-Sat 08:00-18:00 $2.00/hr (2 hour max),1,,,False,False,0,,False,,,cambridge_gis,2026-06-14,2026-06-14,partial
